"xs" "ys" "goodcol" "goodcex" "goodpch" "goodbg"
"1015" 210.75950601371 735.95059210747 1 0.5 21 1
"1016" 188.489521690644 781.228559276485 1 0.5 21 1
"1017" 454.827382077929 514.130718734427 1 0.5 21 1
"1018" 554.310258303303 349.995026224016 1 0.5 21 1
"1019" 288.586290529929 594.443379775087 1 0.5 21 1
"1020" 104.023907973897 869.367137130721 1 0.5 21 1
"1021" 888.594990491401 39.0055307395436 1 0.5 21 1
"1022" 745.453607896343 223.995180531844 1 0.5 21 1
"1023" 844.27363302093 56.3845398449289 1 0.5 21 1
"1024" 208.910143433604 715.693961456455 1 0.5 21 1
"1025" 847.570605075452 64.8277596971108 1 0.5 21 1
"1026" 635.838317091111 301.825267740787 1 0.5 21 1
"1027" -5.60076078400016 940.229443936262 1 0.5 21 1
"1028" 849.056725029368 64.0511913069631 1 0.5 21 1
"1029" 731.77935621934 169.343902922031 1 0.5 21 1
"1030" 462.164092063904 493.555601563106 1 0.5 21 1
"1031" 216.093302890658 747.306257284051 1 0.5 21 1
"1032" 892.4553824123 123.277086526514 1 0.5 21 1
"1033" 695.586904685479 270.69638387716 1 0.5 21 1
"1034" 813.115478435066 70.5365505428125 1 0.5 21 1
"1035" 22.7079816046171 894.762238032706 1 0.5 21 1
"1036" 12.816892110277 909.424622862321 1 0.5 21 1
"1037" 266.932012070902 711.113986654406 1 0.5 21 1
"1038" 615.092247875873 345.318228998479 1 0.5 21 1
"1039" 370.962118927855 540.748661248243 1 0.5 21 1
"1040" 259.844064747449 673.534588531293 1 0.5 21 1
"1041" 751.945934945252 142.705712243799 1 0.5 21 1
"1042" 799.051069945563 112.770429341276 1 0.5 21 1
"1043" 978.968613175675 -44.9175517503333 1 0.5 21 1
"1044" 192.181115353014 716.103299341679 1 0.5 21 1
"1045" 443.143959739245 538.415573693755 1 0.5 21 1
"1046" 326.07868227642 605.093212360055 1 0.5 21 1
"1047" 368.894383287989 562.066683633731 1 0.5 21 1
"1048" 3.19204186089337 930.101685692881 1 0.5 21 1
"1049" 288.703107647598 677.389043456701 1 0.5 21 1
"1050" 557.797313830815 336.083808600487 1 0.5 21 1
"1051" 998.025307536591 -77.8340558838512 1 0.5 21 1
"1052" 267.57717927685 647.720309673884 1 0.5 21 1
"1053" 185.767450160347 715.694036931453 1 0.5 21 1
"1054" 793.662528169807 105.721079950516 1 0.5 21 1
"1055" 59.7817841800861 915.029826343493 1 0.5 21 1
"1056" 154.019562678877 693.722795496446 1 0.5 21 1
"1057" 797.959409514442 130.090818165666 1 0.5 21 1
"1058" 747.847196832299 258.914354560374 1 0.5 21 1
"1059" 294.105358200613 530.758791452589 1 0.5 21 1
"1060" 337.179256300442 593.237859455791 1 0.5 21 1
"1061" 267.945174931083 728.864332321921 1 0.5 21 1
"1062" 654.812653420959 219.353507108172 1 0.5 21 1
"1063" 656.064200121909 316.052174216334 1 0.5 21 1
"1064" 844.343764020596 100.808111442215 1 0.5 21 1
"1065" 290.591536881402 639.697225669978 1 0.5 21 1
"1066" 861.358851194382 87.5878159914509 1 0.5 21 1
"1067" 13.9995507081039 942.955069002493 1 0.5 21 1
"1068" 698.783747781999 281.33393225512 1 0.5 21 1
"1069" 126.45662764553 828.290828749172 1 0.5 21 1
"1070" 440.059681900311 493.487219484317 1 0.5 21 1
"1071" 534.284591383766 469.002640186708 1 0.5 21 1
"1072" 143.991281755734 810.965802428484 1 0.5 21 1
"1073" 415.921649010852 546.096189229625 1 0.5 21 1
"1074" -22.9656050098129 993.661852452886 1 0.5 21 1
"1075" 223.329821822699 738.224321796469 1 0.5 21 1
"1076" 217.962084873579 730.280647957871 1 0.5 21 1
"1077" 366.213777416851 545.712135683512 1 0.5 21 1
"1078" 565.375101496466 376.810139826198 1 0.5 21 1
"1079" 271.019419631921 658.126461036873 1 0.5 21 1
"1080" 768.042550666723 156.27399768015 1 0.5 21 1
"1081" 844.593211449683 112.931195999938 1 0.5 21 1
"1082" 155.503674293868 776.343402151924 1 0.5 21 1
"1083" 179.682189086452 796.974407335785 1 0.5 21 1
"1084" 18.4961007907987 915.461862226038 1 0.5 21 1
"1085" 979.365826677531 -50.2650292541217 1 0.5 21 1
"1086" 887.227579136379 53.4818974411407 1 0.5 21 1
"1087" -44.5345707470551 921.376318277824 1 0.5 21 1
"1088" 587.872316595167 401.022085994255 1 0.5 21 1
"1089" 703.314964997116 260.681591528096 1 0.5 21 1
"1090" 626.18809331907 286.880142474647 1 0.5 21 1
"1091" 535.00852312427 405.40802169066 1 0.5 21 1
"1092" 958.422222232912 -51.9917297465558 1 0.5 21 1
"1093" 374.168498395011 576.20728227221 1 0.5 21 1
"1094" 383.370105701033 540.199850140287 1 0.5 21 1
"1095" -45.9842939279042 1006.91131839478 1 0.5 21 1
"1096" -23.337229853496 967.274752674586 1 0.5 21 1
"1097" 588.669191987719 319.513082068275 1 0.5 21 1
"1098" 706.086309894454 273.321755381994 1 0.5 21 1
"1099" 940.616982895881 36.6788532174452 1 0.5 21 1
"1100" 42.9434440331534 920.819822508202 1 0.5 21 1
"1101" 981.318938848563 -39.9328925144379 1 0.5 21 1
"1102" 734.613165957853 199.11440756598 1 0.5 21 1
"1103" 897.281843784731 78.3782007268837 1 0.5 21 1
"1104" 524.994585872628 369.749615311007 1 0.5 21 1
"1105" 250.174062687438 676.836506042696 1 0.5 21 1
"1106" 890.130373544525 30.6473376270299 1 0.5 21 1
"1107" 634.014605509583 308.030929972022 1 0.5 21 1
"1108" 52.3288208292797 867.793301285287 1 0.5 21 1
"1109" 189.449465891812 725.44691749831 1 0.5 21 1
"1110" 703.846288844943 230.981837198828 1 0.5 21 1
"1111" 549.515479302499 400.872271719266 1 0.5 21 1
"1112" 469.526150636375 459.538925721334 1 0.5 21 1
"1113" 127.245289750863 749.004034634922 1 0.5 21 1
"1114" 284.732267353684 661.668009229061 1 0.5 21 1
"1115" 746.333334420342 228.729232058579 1 0.5 21 1
"1116" 102.227566519286 925.755974588975 1 0.5 21 1
"1117" 935.894966882188 17.2954164505675 1 0.5 21 1
"1118" 262.094777298626 729.650147153553 1 0.5 21 1
"1119" 615.357885230333 405.628037770377 1 0.5 21 1
"1120" 274.971609876957 657.520857403739 1 0.5 21 1
"1121" -7.15703178429976 934.938699845966 1 0.5 21 1
"1122" 871.026232512668 62.5116932379678 1 0.5 21 1
"1123" 558.961217990145 409.958596527186 1 0.5 21 1
"1124" 845.715546049178 106.986375589919 1 0.5 21 1
"1125" 770.911574666388 135.847504254187 1 0.5 21 1
"1126" 393.399787694216 575.236928469934 1 0.5 21 1
"1127" 690.654758969322 269.594462529671 1 0.5 21 1
"1128" 651.261881110258 288.634684346768 1 0.5 21 1
"1129" 20.7709361449815 885.747326146153 1 0.5 21 1
"1130" 246.047279948834 679.313259880279 1 0.5 21 1
"1131" 10.0431626313366 963.489962227166 1 0.5 21 1
"1132" 260.071887879167 667.214841872726 1 0.5 21 1
"1133" -43.7670769984834 990.26520842124 1 0.5 21 1
"1134" 379.428110923618 554.810696204091 1 0.5 21 1
"1135" 807.460738974623 149.298678463557 1 0.5 21 1
"1136" 100.242239760701 868.947199282166 1 0.5 21 1
"1137" 987.100809707772 -57.7515813447613 1 0.5 21 1
"1138" 246.352200314868 681.668336076581 1 0.5 21 1
"1139" 533.150386437774 382.089688457012 1 0.5 21 1
"1140" 849.836679769214 142.007352620721 1 0.5 21 1
"1141" 768.957790441345 191.454277328135 1 0.5 21 1
"1142" 351.737293961924 576.5006224085 1 0.5 21 1
"1143" 855.612106097396 64.3845473339968 1 0.5 21 1
"1144" 733.430207148194 202.927350704368 1 0.5 21 1
"1145" 640.564682998229 295.312854912024 1 0.5 21 1
"1146" 701.999023591634 286.79451192879 1 0.5 21 1
"1147" 132.379861117806 753.296916329401 1 0.5 21 1
"1148" 140.038984676357 794.947463315865 1 0.5 21 1
"1149" 10.9907548758201 887.414650214 1 0.5 21 1
"1150" 400.252800434828 476.65546258496 1 0.5 21 1
"1151" 891.895742330234 114.693012328532 1 0.5 21 1
"1152" 389.004243246745 570.606704903056 1 0.5 21 1
"1153" 416.660962451715 509.890520929848 1 0.5 21 1
"1154" -11.8373088189401 891.779789987665 1 0.5 21 1
"1155" 735.261507390533 217.43950690177 1 0.5 21 1
"1156" 866.906234121416 55.2801248545625 1 0.5 21 1
"1157" 79.382607107982 866.270923032108 1 0.5 21 1
"1158" 625.903450453188 356.89579849017 1 0.5 21 1
"1159" 767.249175871257 235.473993908232 1 0.5 21 1
"1160" 34.8483595997095 949.104175099779 1 0.5 21 1
"1161" 173.830925289076 770.509780951108 1 0.5 21 1
"1162" 321.357130515389 632.839969885848 1 0.5 21 1
"1163" 319.675956724677 598.345101926378 1 0.5 21 1
"1164" 65.5225441092625 866.813750038707 1 0.5 21 1
"1165" 98.2058126945049 872.835687260945 1 0.5 21 1
"1166" 192.086833680514 798.041661659309 1 0.5 21 1
"1167" 874.862715299241 95.5364298837871 1 0.5 21 1
"1168" 629.698973149061 341.255785884045 1 0.5 21 1
"1169" 458.825027768034 499.70386513066 1 0.5 21 1
"1170" 730.8813096839 196.989925993411 1 0.5 21 1
"1171" 873.148023395333 107.07180417659 1 0.5 21 1
"1172" 605.188491789158 405.233145998705 1 0.5 21 1
"1173" 343.982583493926 624.975059253253 1 0.5 21 1
"1174" 538.88428354403 394.53621735335 1 0.5 21 1
"1175" 272.169878310524 656.044983896841 1 0.5 21 1
"1176" -32.403665559832 1088.75656334964 1 0.5 21 1
"1177" 735.392249398865 232.016734125104 1 0.5 21 1
"1178" 489.091016107704 399.278864159523 1 0.5 21 1
"1179" 850.55237255292 115.71277888637 1 0.5 21 1
"1180" 853.546770929825 93.5639587185949 1 0.5 21 1
"1181" 640.606045734603 238.478257161812 1 0.5 21 1
"1182" 43.6274872045033 897.610059744035 1 0.5 21 1
"1183" 840.327440167312 117.287992504135 1 0.5 21 1
"1184" 313.919010292739 592.855490046487 1 0.5 21 1
"1185" 789.162553520873 202.894335217856 1 0.5 21 1
"1186" 97.4825266050175 841.90268003125 1 0.5 21 1
"1187" 635.598889598623 314.052332701804 1 0.5 21 1
"1188" 398.19505661726 570.843042034802 1 0.5 21 1
"1189" 822.791705245618 139.427768215296 1 0.5 21 1
"1190" 446.367245679721 496.054811972312 1 0.5 21 1
"1191" 169.809583888855 791.447127099217 1 0.5 21 1
"1192" 405.997336725704 428.363688500659 1 0.5 21 1
"1193" 629.790161026176 399.011060436023 1 0.5 21 1
"1194" 222.629715362564 712.655721489726 1 0.5 21 1
"1195" 38.0081434035674 963.401161734834 1 0.5 21 1
"1196" 464.976760093123 447.236651628355 1 0.5 21 1
"1197" 907.04011839116 76.3448786764217 1 0.5 21 1
"1198" 882.072226656601 86.7480443658875 1 0.5 21 1
"1199" 215.581113146618 676.982163636354 1 0.5 21 1
"1200" 497.245823137928 372.583426913712 1 0.5 21 1
"1201" 479.168548120651 457.702722774266 1 0.5 21 1
"1202" 528.373968764208 420.443958694704 1 0.5 21 1
"1203" 526.106802991126 436.944320298379 1 0.5 21 1
"1204" 698.234124458395 232.157518209878 1 0.5 21 1
"1205" 391.449066216592 575.919447763559 1 0.5 21 1
"1206" 411.533083755057 489.297372905149 1 0.5 21 1
"1207" 180.589512852021 732.028980040152 1 0.5 21 1
"1208" 993.876320857089 -25.6081734060178 1 0.5 21 1
"1209" 939.428791159298 27.4076632189191 1 0.5 21 1
"1210" 863.875318691134 90.9118732366379 1 0.5 21 1
"1211" 976.538445090409 -11.3121062898944 1 0.5 21 1
"1212" 30.6619447190315 875.132773974613 1 0.5 21 1
"1213" 798.412717401516 161.953570801376 1 0.5 21 1
"1214" 675.130093481857 318.45146932769 1 0.5 21 1
"1215" 800.172378250863 171.187058037902 1 0.5 21 1
"1216" 986.198157316539 -45.7444101600753 1 0.5 21 1
"1217" 245.165799581446 673.969598210932 1 0.5 21 1
"1218" 398.33114889916 587.23500233235 1 0.5 21 1
"1219" 909.61651726393 88.4487603652318 1 0.5 21 1
"1220" 97.7034795796499 843.86771617924 1 0.5 21 1
"1221" 904.912326694466 34.3673558208846 1 0.5 21 1
"1222" 246.111437270883 683.692743035536 1 0.5 21 1
"1223" 11.1841692822054 957.529572277203 1 0.5 21 1
"1224" 138.87110784417 754.500531909194 1 0.5 21 1
"1225" 597.832203982398 358.651195668112 1 0.5 21 1
"1226" -37.3939890530892 951.508550720519 1 0.5 21 1
"1227" 408.422277995851 515.270511342897 1 0.5 21 1
"1228" 722.295604553074 177.957747877173 1 0.5 21 1
"1229" 457.755629217718 507.471765651708 1 0.5 21 1
"1230" 874.929618043825 6.77925951892769 1 0.5 21 1
"1231" 522.907858167309 368.523613150312 1 0.5 21 1
"1232" 634.202058706433 346.768132506328 1 0.5 21 1
"1233" 209.795089927502 721.756500989485 1 0.5 21 1
"1234" 370.787553815171 525.378731421739 1 0.5 21 1
"1235" 701.011438388377 270.938064871001 1 0.5 21 1
"1236" 474.161962338258 480.174551077995 1 0.5 21 1
"1237" 841.321748355404 53.4942593252247 1 0.5 21 1
"1238" 6.18693016003817 951.79174830584 1 0.5 21 1
"1239" 377.418501477223 588.079018181895 1 0.5 21 1
"1240" 631.543176388368 282.480208975291 1 0.5 21 1
"1241" 983.395293110516 -1.25314834165196 1 0.5 21 1
"1242" 601.925698900595 316.405331829368 1 0.5 21 1
"1243" 180.212090839632 797.361124229782 1 0.5 21 1
"1244" 178.879739728291 729.524683010375 1 0.5 21 1
"1245" 873.058956803288 140.122595493109 1 0.5 21 1
"1246" 965.343152033165 9.00142946874956 1 0.5 21 1
"1247" 564.791492139921 407.855435487999 1 0.5 21 1
"1248" 891.366812598426 1.29654806015753 1 0.5 21 1
"1249" 132.153808698058 800.567912216981 1 0.5 21 1
"1250" 35.8092523529194 863.295241063397 1 0.5 21 1
"1251" 81.3541268114932 808.059312305924 1 0.5 21 1
"1252" 713.150330481585 239.609172380217 1 0.5 21 1
"1253" -15.3325927909464 965.626959684309 1 0.5 21 1
"1254" -26.3008452719077 932.835828409857 1 0.5 21 1
"1255" 487.128235062119 375.467179219173 1 0.5 21 1
"1256" 527.613287232816 375.953337818505 1 0.5 21 1
"1257" 258.756624395028 713.049469558584 1 0.5 21 1
"1258" 487.545817741193 443.253672577513 1 0.5 21 1
"1259" 148.488087311853 752.576002166395 1 0.5 21 1
"1260" 517.717408773024 474.990172488513 1 0.5 21 1
"1261" 775.582104106434 168.735742373222 1 0.5 21 1
"1262" 449.638339621015 441.569189356661 1 0.5 21 1
"1263" 78.0623395228758 823.676743526754 1 0.5 21 1
"1264" 405.892311478965 565.20396929029 1 0.5 21 1
"1265" -7.22834945190698 966.664048599391 1 0.5 21 1
"1266" 563.057116069831 418.921751588762 1 0.5 21 1
"1267" 521.506373747252 425.133684060675 1 0.5 21 1
"1268" 226.678258692846 727.227120780121 1 0.5 21 1
"1269" 599.360477051232 335.38614068622 1 0.5 21 1
"1270" 849.911163595971 123.450640088564 1 0.5 21 1
"1271" 444.906267977785 496.584558651578 1 0.5 21 1
"1272" 695.945609663613 208.65094088386 1 0.5 21 1
"1273" 719.842715468258 158.855203335677 1 0.5 21 1
"1274" 195.579106733203 767.014636648241 1 0.5 21 1
"1275" 758.627716684714 178.216289327492 1 0.5 21 1
"1276" 84.6111044404097 868.494949413035 1 0.5 21 1
"1277" 262.246970762499 671.421933429713 1 0.5 21 1
"1278" 601.110507652629 368.527947346864 1 0.5 21 1
"1279" 97.6107759750448 822.07960283761 1 0.5 21 1
"1280" 301.224328798708 661.365845454717 1 0.5 21 1
"1281" 786.143260542303 186.869555622831 1 0.5 21 1
"1282" 213.111446914263 710.581384930013 1 0.5 21 1
"1283" 809.169724409003 52.4711918748739 1 0.5 21 1
"1284" 40.2137787081301 935.404661586254 1 0.5 21 1
"1285" 353.14749381505 549.82576933544 1 0.5 21 1
"1286" 362.196760240477 595.529058553846 1 0.5 21 1
"1287" 41.184018610511 898.72986410976 1 0.5 21 1
"1288" 532.347123965155 402.04506676031 1 0.5 21 1
"1289" 155.534401268233 816.265151951465 1 0.5 21 1
"1290" -43.5690112644807 973.147705512656 1 0.5 21 1
"1291" 626.384913467336 260.584424601159 1 0.5 21 1
"1292" 925.473392568529 56.2318783396233 1 0.5 21 1
"1293" 586.029301246163 361.203426471481 1 0.5 21 1
"1294" 655.700909579173 246.25001429545 1 0.5 21 1
"1295" 20.9779373370111 882.744356726995 1 0.5 21 1
"1296" 514.988359273411 452.814119674998 1 0.5 21 1
"1297" 197.355000535026 708.995406721107 1 0.5 21 1
"1298" 88.7067707604729 921.44685579762 1 0.5 21 1
"1299" 454.187260288745 444.551996254 1 0.5 21 1
"1300" 760.150716733187 201.460874240687 1 0.5 21 1
"1301" 575.428482377902 331.869289267342 1 0.5 21 1
"1302" 951.9363206462 32.1305205858423 1 0.5 21 1
"1303" 681.262609071564 262.432675136208 1 0.5 21 1
"1304" 431.877225067001 499.636952050192 1 0.5 21 1
"1305" 568.975955643691 390.606222376614 1 0.5 21 1
"1306" 702.726332959719 259.55465034161 1 0.5 21 1
"1307" 992.648010747507 -76.6189615023943 1 0.5 21 1
"1308" 411.055471422151 561.994769156834 1 0.5 21 1
"1309" 76.80378673831 832.53423975389 1 0.5 21 1
"1310" 109.270652220584 795.911555796598 1 0.5 21 1
"1311" 245.227248885203 694.820062316119 1 0.5 21 1
"1312" 776.691473613027 160.233281517043 1 0.5 21 1
"1313" 948.096906393766 44.4727550164528 1 0.5 21 1
"1314" 291.094326914754 694.787828201111 1 0.5 21 1
"1315" 944.449744815938 20.5887848171938 1 0.5 21 1
"1316" 709.317505732179 216.610989190205 1 0.5 21 1
"1317" 29.3702639988624 904.586055266536 1 0.5 21 1
"1318" 564.932190766558 436.876210412279 1 0.5 21 1
"1319" 831.928891933057 93.9704161403239 1 0.5 21 1
"1320" 489.072636445053 520.709193359252 1 0.5 21 1
"1321" 382.309858477674 540.956842194926 1 0.5 21 1
"1322" 6.13383887102827 936.52778106927 1 0.5 21 1
"1323" 703.326732420828 258.976953714067 1 0.5 21 1
"1324" 307.701779715717 683.283154498713 1 0.5 21 1
"1325" 963.678003393579 45.338077396938 1 0.5 21 1
"1326" 912.509584613144 99.0195984181001 1 0.5 21 1
"1327" 810.679013724439 164.158633332634 1 0.5 21 1
"1328" 899.193492496852 -9.36568788724644 1 0.5 21 1
"1329" 870.918450842146 54.3500815155702 1 0.5 21 1
"1330" 102.584391506389 866.699115508833 1 0.5 21 1
"1331" 791.863963240758 171.426930899539 1 0.5 21 1
"1332" 940.692202828359 53.8198016443727 1 0.5 21 1
"1333" 748.490421951283 244.213490263096 1 0.5 21 1
"1334" 115.583783364855 844.843027499736 1 0.5 21 1
"1335" 144.787233287934 783.772669480945 1 0.5 21 1
"1336" 892.185280262493 11.4864317646828 1 0.5 21 1
"1337" 279.736531490926 712.88439852683 1 0.5 21 1
"1338" 284.022674150765 672.269570204191 1 0.5 21 1
"1339" 317.983617156278 602.59098980789 1 0.5 21 1
"1340" 659.133407962508 294.81827867117 1 0.5 21 1
"1341" 608.093271800317 319.132379738632 1 0.5 21 1
"1342" 629.498552414589 322.912294400592 1 0.5 21 1
"1343" 891.315154894255 48.5304953830344 1 0.5 21 1
"1344" 527.09295314271 401.09095009511 1 0.5 21 1
"1345" 602.566254138947 351.016362047052 1 0.5 21 1
"1346" 818.52460965747 181.68729571088 1 0.5 21 1
"1347" 38.9420141582377 924.51176819783 1 0.5 21 1
"1348" 343.412113049999 631.448532605476 1 0.5 21 1
"1349" 781.375469069462 65.3020312144368 1 0.5 21 1
"1350" 295.533585187513 669.577000814815 1 0.5 21 1
"1351" 842.724003107287 116.778672725993 1 0.5 21 1
"1352" 100.437681819312 826.387344931674 1 0.5 21 1
"1353" 568.103270651773 410.982638878453 1 0.5 21 1
"1354" 204.174407152459 704.532859736933 1 0.5 21 1
"1355" 444.259946374223 505.057853293959 1 0.5 21 1
"1356" 47.7161799557507 867.579565434746 1 0.5 21 1
"1357" 466.975582204759 442.176483070775 1 0.5 21 1
"1358" 374.765017593745 550.864839100185 1 0.5 21 1
"1359" 61.0571576282382 848.743226705148 1 0.5 21 1
"1360" 808.771519816946 109.365532073655 1 0.5 21 1
"1361" 711.134059168398 207.920607887845 1 0.5 21 1
"1362" 947.550865809899 6.38860111344818 1 0.5 21 1
"1363" 869.278062589001 70.7391911739111 1 0.5 21 1
"1364" 882.381296448875 60.0229069024086 1 0.5 21 1
"1365" 520.969376189169 378.695788589884 1 0.5 21 1
"1366" 476.001295936294 447.567490001436 1 0.5 21 1
"1367" 799.312783032656 152.327516945546 1 0.5 21 1
"1368" 323.005369014572 589.394150212844 1 0.5 21 1
"1369" 112.185290816706 856.149881041219 1 0.5 21 1
"1370" 293.984213192016 676.125360205482 1 0.5 21 1
"1371" 665.902345743962 299.591810434399 1 0.5 21 1
"1372" 697.549235902261 200.795877192113 1 0.5 21 1
"1373" 142.057079263031 839.184238119174 1 0.5 21 1
"1374" 364.640360360499 579.556249930568 1 0.5 21 1
"1375" 189.255915803369 759.357858735387 1 0.5 21 1
"1376" 463.544539408758 443.799174946391 1 0.5 21 1
"1377" 135.030377109069 833.47179760674 1 0.5 21 1
"1378" 601.025178551208 352.074755983235 1 0.5 21 1
"1379" 387.012238975149 543.184125732551 1 0.5 21 1
"1380" 342.634576384444 558.247027585414 1 0.5 21 1
"1381" -6.75647096941248 897.541310078873 1 0.5 21 1
"1382" 342.575750022661 550.888122684372 1 0.5 21 1
"1383" 746.719633461908 144.576180925086 1 0.5 21 1
"1384" 495.482223841827 431.607655349282 1 0.5 21 1
"1385" 604.538853431586 320.249309866188 1 0.5 21 1
"1386" 936.260316614062 6.01687113498448 1 0.5 21 1
"1387" 586.488873977214 320.194599832701 1 0.5 21 1
"1388" 400.259988650214 553.924430433647 1 0.5 21 1
"1389" 259.685800061561 747.012242544681 1 0.5 21 1
"1390" 83.3493605605327 811.450502834675 1 0.5 21 1
"1391" 670.894819614477 297.749540746809 1 0.5 21 1
"1392" 763.292326719966 146.260876322967 1 0.5 21 1
"1393" 527.773439732846 418.377988148847 1 0.5 21 1
"1394" 174.238691432402 758.971526161184 1 0.5 21 1
"1395" 349.683506682049 664.306102676427 1 0.5 21 1
"1396" 109.291016997304 833.711460343559 1 0.5 21 1
"1397" 363.619879470207 551.871535668555 1 0.5 21 1
"1398" 332.599058595952 681.814436430439 1 0.5 21 1
"1399" 603.860449255444 349.423305546576 1 0.5 21 1
"1400" 773.784311953932 161.124888808028 1 0.5 21 1
"1401" 283.690895827021 683.410906088835 1 0.5 21 1
"1402" 709.169238002505 292.784962854495 1 0.5 21 1
"1403" 797.455640125554 187.682067609809 1 0.5 21 1
"1404" 246.860909753013 718.255417037569 1 0.5 21 1
"1405" 732.546371780336 227.176721068393 1 0.5 21 1
"1406" 95.2156043262221 841.747156054622 1 0.5 21 1
"1407" 697.92772307992 281.902327183221 1 0.5 21 1
"1408" -43.5492598684505 979.878750805094 1 0.5 21 1
"1409" 735.374447668437 268.336216576949 1 0.5 21 1
"1410" 195.846631657332 755.607716731025 1 0.5 21 1
"1411" -6.38879239559174 873.798995631062 1 0.5 21 1
"1412" 295.50259882817 667.397226590504 1 0.5 21 1
"1413" 711.700516601559 299.661489722898 1 0.5 21 1
"1414" 393.272289342713 518.782457777428 1 0.5 21 1
"1415" 172.515586263034 781.372807613638 1 0.5 21 1
"1416" 104.64460644871 810.965499517445 1 0.5 21 1
"1417" 878.785195329692 67.142603186186 1 0.5 21 1
"1418" 689.964897115715 250.453879374773 1 0.5 21 1
"1419" 996.604147262406 -22.212347506855 1 0.5 21 1
"1420" 495.107768010348 441.167003657138 1 0.5 21 1
"1421" 828.949540085159 150.752269435009 1 0.5 21 1
"1422" 205.706635292154 811.62380222143 1 0.5 21 1
"1423" 522.92319732951 409.648243067849 1 0.5 21 1
"1424" 326.672563375905 625.033620807488 1 0.5 21 1
"1425" 369.913545250893 512.856013879143 1 0.5 21 1
"1426" 536.503676080611 397.524242764836 1 0.5 21 1
"1427" 156.212839426007 784.645585549146 1 0.5 21 1
"1428" 812.958695006091 132.643898153089 1 0.5 21 1
"1429" 200.020917051006 716.505756916869 1 0.5 21 1
"1430" 775.465606269427 195.244716013867 1 0.5 21 1
"1431" 146.804758254439 768.473645981369 1 0.5 21 1
"1432" 618.704169034027 289.785716463986 1 0.5 21 1
"1433" 431.972924189176 525.346551832865 1 0.5 21 1
"1434" 153.142449073493 810.387488707417 1 0.5 21 1
"1435" 819.992972130422 144.015630721207 1 0.5 21 1
"1436" 129.371577454731 797.682075824048 1 0.5 21 1
"1437" 365.011630964 579.573402272653 1 0.5 21 1
"1438" 499.223172769416 433.62079517292 1 0.5 21 1
"1439" 425.643872038927 498.204009347002 1 0.5 21 1
"1440" 951.470411196351 -1.61712660585012 1 0.5 21 1
"1441" 875.572461541742 132.494647403274 1 0.5 21 1
"1442" 959.940421092324 35.2357138653859 1 0.5 21 1
"1443" 600.969629827887 346.971022339943 1 0.5 21 1
"1444" -16.4563120808452 956.041646652269 1 0.5 21 1
"1445" 493.983048340306 453.858615818665 1 0.5 21 1
"1446" 303.515571169555 621.301964923611 1 0.5 21 1
"1447" 811.795455077663 116.551190163834 1 0.5 21 1
"1448" 994.622776552569 -70.0362891527738 1 0.5 21 1
"1449" 283.172925782856 640.745754327706 1 0.5 21 1
"1450" 798.936172667891 167.466437376777 1 0.5 21 1
"1451" 585.381070070434 427.81476068924 1 0.5 21 1
"1452" 129.73500539083 770.695114373454 1 0.5 21 1
"1453" -35.032357275486 973.605279173822 1 0.5 21 1
"1454" 661.570830270648 342.726250347772 1 0.5 21 1
"1455" 742.027267522644 217.589578875698 1 0.5 21 1
"1456" -4.64662353042513 1007.21310434243 1 0.5 21 1
"1457" 58.6237749783322 883.876190972488 1 0.5 21 1
"1458" -9.46202644845471 933.831567637356 1 0.5 21 1
"1459" 325.882554717828 629.676274160602 1 0.5 21 1
"1460" 445.069643598981 436.547496546034 1 0.5 21 1
"1461" 862.36640146235 83.4406362821007 1 0.5 21 1
"1462" 501.278446929064 492.429445912881 1 0.5 21 1
"1463" 621.917108667549 328.334816212178 1 0.5 21 1
"1464" 401.667181740049 530.256114850552 1 0.5 21 1
"1465" 160.076432710048 734.150539918931 1 0.5 21 1
"1466" -18.4317174251191 935.704454701721 1 0.5 21 1
"1467" 915.201240137685 53.1600978692792 1 0.5 21 1
"1468" 284.530203521717 697.478483951689 1 0.5 21 1
"1469" 848.01857417915 158.935842128158 1 0.5 21 1
"1470" 284.774442226626 650.505424258628 1 0.5 21 1
"1471" 454.412796383258 558.134331805388 1 0.5 21 1
"1472" 93.1625115917996 858.117561816333 1 0.5 21 1
"1473" 317.28526991792 610.263835620213 1 0.5 21 1
"1474" 53.3452869975008 900.804275459612 1 0.5 21 1
"1475" 963.821675535291 -40.9332354335826 1 0.5 21 1
"1476" 500.319146912079 442.357635330097 1 0.5 21 1
"1477" 244.803873926867 648.149384604533 1 0.5 21 1
"1478" 420.35174886696 526.325096116788 1 0.5 21 1
"1479" 242.967946315184 734.782221585943 1 0.5 21 1
"1480" 520.914611977059 448.184817798639 1 0.5 21 1
"1481" 83.7061733240262 829.532174422609 1 0.5 21 1
"1482" 184.263871959411 733.570216584651 1 0.5 21 1
"1483" -47.7235166588798 961.041705997762 1 0.5 21 1
"1484" 960.171287169214 -70.5892279978797 1 0.5 21 1
"1485" 404.719357937574 526.945532941368 1 0.5 21 1
"1486" 967.834533262067 -44.1571711060226 1 0.5 21 1
"1487" 573.287407530006 378.633347764382 1 0.5 21 1
"1488" 51.0316568426788 831.95856715241 1 0.5 21 1
"1489" 147.159371746238 780.741548818349 1 0.5 21 1
"1490" 868.121188960504 -7.22157111163708 1 0.5 21 1
